,Dizi Linki,Dizi Adı,Tür,Uyarlama,Senarist,Yönetmen,Başrol,Besteci,Sezon sayısı,Bölüm sayısı,Yapımcı,Mekân,Görüntü yönetmeni,Gösterim süresi,Yapım şirketi,Kanal,Platform,Ses formatı,Yayın tarihi,Tarih,Youtube,Facebook,Twitter,Instagram,Durumu
617,https://tr.wikipedia.org//wiki/Tatar_Ramazan_(dizi),Tatar Ramazan,"Dram,Aşk,Tarihî,Gerilim,Polisiye",Uyarlama Değil,Can Sinan,Cevdet Mercan,"Bülent İnal,Burak Yamantürk,Burcu Kara,Özge Özpirinçci,Osman Soykut,Umut Karadağ,Şebnem Hassanisoughi,Demir Karahan,Ahmet Mekin,Vedat Erincin,Ayla Arslancan,Nur Sürer,Türkü Turan,Umut Kurt,Volga Sorgu,Taner Ölmez,Tugay Mercan,Sezai Altekin,Mehmet Ali Nuroğlu,Saygın Soysal,Cemal Hünal,Emre Melemez,Hikmet Karagöz,ve,Turgay Kantürk,Kanbolat Görkem Arslan,Serdal Genç,Kadim Yaşar,Erol Gedik,Görkem Türkeş,Bekir Hakan Ünverdi,Hasan Say,Recep Yener,Tamer Yiğit,Hande Erçel",?,2.0,26,Erol Avcı,"Ödemiş,,,İzmir,[1],Sinop,[2]",?,85.0,TMC Film,atv,?,Stereo,26 Nisan 2013 - 26 Ocak 2014,2013.0,0,0,0,0,Sona erdi
618,?,Sevdaluk,"Aile,Dram,Romantik",Uyarlama Değil,Funda Alp,Mehmet Ada Öztekin,"Melis Birkan,Özgür Çevik,Burak Sağyaşar,Muhammet Uzunur,Burak Sergen",?,1.0,20,?,İstanbul,?,60.0,?,Diğer,?,?,19 Aralık 2013,2013.0,0,0,0,0,Sona erdi
619,https://tr.wikipedia.org//wiki/Sana_Bir_S%C4%B1r_Verece%C4%9Fim,Sana Bir Sır Vereceğim,"Aile,Dram,Bilim Kurgu",Los Protegidos,Ethem Özışık,"Cevriye Demir,Filiz Gülmez Pakman","Murat Han,Esra Ronabar,Ekin Koç,Demet Özdemir",?,1.0,29,?,İstanbul,?,60.0,Scor Films,FOX,?,Stereo,5 Temmuz 2013 - 2 Şubat 2014,2013.0,0,0,0,0,Sona erdi
620,https://tr.wikipedia.org//wiki/Salih_Ku%C5%9Fu,Salih Kuşu,Komedi,Uyarlama Değil,Gani Müjde,Ersoy Güler,"Levent Ülgen,Ayçin İnci,Goncagül Sunar,Bekir Aksoy,Murat Eken",?,1.0,10,Ali Gündoğdu,İstanbul,?,100.0,Süreç Film,Show TV,?,Stereo,"9 Mayıs 2013,(,2013-05-09,),-,18 Temmuz 2013,(,2013-07-18,)",2013.0,0,0,0,0,Sona erdi
621,https://tr.wikipedia.org//wiki/Sakl%C4%B1_Kalan,Saklı Kalan,"Aile,Dram,Romantik",Uyarlama Değil,Funda Alp ve Tayfa,Mehmet Ada Öztekin,"Melis Birkan,Muhammet Uzuner,Meral Çetinkaya",?,1.0,3,Kemal Kurçer,İstanbul,?,70.0,Esprit De Corps Production,Show TV,?,Stereo,19 Aralık 2013 - 2014,2013.0,0,0,0,0,Yayından kaldırıldı
622,?,Rüzgarlı Sokak,"Aile,Dram",Uyarlama Değil,Fatih Yıldız,Oğuz Yalçın,"Sedat Mert,Başak Boran Oksal,Handan Kılıç,İlker Kurt,Reha Beyoğlu",?,1.0,3,Fezai Polat,İstanbul,?,70.0,?,Diğer,?,?,2013,2013.0,0,0,0,0,Yayından kaldırıldı
623,?,Ötesiz İnsanlar,Dram,Uyarlama Değil,?,Başak Soysal,"Ergül Miray Şahin,Hüseyin Köroğlu,Naşit Özcan,Sevinç Gürşen Akyıldız,Sibel Seyhan",?,2.0,44,?,İstanbul,?,70.0,?,Samanyolu TV,?,?,21 Kasım 2013,2013.0,0,0,0,0,Sona erdi
624,?,Otisabi,Komedi,Uyarlama Değil,Mustafa Ordaş,Yüksel Yılmaz,"Tim Seyfi,Atilla Pekdemir,Özgür Emre,Mustafa Ordaş",?,1.0,13,?,İstanbul,?,70.0,3 Yapım,Diğer,?,?,1 Haziran 2013,2013.0,0,0,0,0,Sona erdi
625,?,Osmanlı'da Derin Devlet,"Aksiyon,Tarihî,Dram,Romantik",Uyarlama Değil,Yavuz Selim Alpay,Kumral Pakel,"Özge Sezince,Orhan Kılıç,Devrim Saltoğlu,Hazım Körmükçü,Sinem Öztufan",?,1.0,3,Burhan Özkan,İstanbul,?,70.0,Herşey Film,Samanyolu TV,?,?,11 Nisan 2013,2013.0,0,0,0,0,Sona erdi
626,https://tr.wikipedia.org//wiki/Galip_Dervi%C5%9F,Galip Derviş,"Komedi,Dram,Polisiye",Uyarlama Değil,Andy Breckman,"Barış Pirhasan,Yusuf Pirhasan,Çağrı Bayrak","Engin Günaydın,Algı Eke,Ersin Korkut,Orhan Güner",Tolga Çebi,3.0,56,"Ahmet Kayımtu,Mahmut Kayımtu",İstanbul,?,70.0,Barakuda Film,Kanal D,?,Stereo,21 Mart 2013 - 28 Aralık 2014,2013.0,0,0,0,0,Sona erdi
627,https://tr.wikipedia.org//wiki/Osmanl%C4%B1_Tokad%C4%B1_(dizi),Osmanlı Tokadı,Tarihî,Uyarlama Değil,"Resul Ertaş,Oktay Berber",Mustafa Şevki Doğan,"Uğur Çavuşoğlu,Alper Kul,İsmail Hacıoğlu,Vildan Atasever,Emir Benderlioğlu,Mazhar Alanson,Bertan Ceylan,Pelin Akil",?,2.0,37,Duka Film,Kocaeli,"Berkan Öztrak,",100.0,?,TRT 1,?,Stereo,13 Nisan 2013 - 12  Nisan 2014,2013.0,0,0,0,0,Sona erdi
628,https://tr.wikipedia.org//wiki/Medcezir_(dizi),Medcezir,"Gençlik,Dram",Uyarlama Değil,"Ece Yörenç,Melek Gençoğlu,","Ali Bilgin,Deniz Yorulmazer","Çağatay Ulusoy,Serenay Sarıkaya",?,2.0,77,Kerem Çatay,"İstanbul,Uludağ",?,100.0,Ay Yapım,Star TV,?,Stereo,13 Eylül 2013 - 12 Haziran 2015,2013.0,0,0,0,1,Sona erdi
629,https://tr.wikipedia.org//wiki/K%C3%BC%C3%A7%C3%BCk_Gelin,Küçük Gelin,"Aile,Dram",Uyarlama Değil,"Erkan Çıplak,Hale Çalap,Ayça Mutlugil,Tuba Altınışık Bilir,Alev Toprakoğlu",Naci Çelik Berksoy,"Çağla Şimşek,Gözde Mukavelat,Orhan Şimşek,Bengi Öztürk Akkaya,Arda Esen,Ufuk Şen,Sema Aybars,Ali Çakalgöz,Arif Selçuk,Ece Okay,Melda Arat,Devrim Atmaca,Melissa Yıldırımer,Gökhan Şahin,Yağmur Kar,Burcu Yüce,Burcu Adal Köse,Helin Melike Çal,Sabri Özmener,Onurcan Kırşan,Tayfun Sav,Ece Baykal,Elif Verit",Galata,3.0,92,"Murat Kesgin,Adem Tan","Çekimler,:,İstanbul,Dizi,:,Şanlıurfa","Emre Karadavut,Devran Fındık",105.0,Ser Film,Samanyolu TV,?,Stereo,8 Eylül 2013 - 8 Kasım 2015,2013.0,0,0,0,0,Yayından kaldırıldı
630,https://tr.wikipedia.org//wiki/Kay%C4%B1p_(dizi),Kayıp,"Dram,Gerilim,Polisiye",Uyarlama Değil,Elif Usman,Zeynep Günay,"Mete Horozoğlu,Aslı Enver,İlker Kaleli,Kaan Taşaner,Dolunay Soysert",?,1.0,18,Ayşe Durmaz,İstanbul,?,90.0,D Productions,Kanal D,?,Stereo,13 Eylül 2013 - 27 Ocak 2014,2013.0,0,0,0,0,Sona erdi
631,https://tr.wikipedia.org//wiki/Karag%C3%BCl,Karagül,"Dram,Gerilim,Aksiyon",Uyarlama Değil,"Sema Ergenekon,Eylem Canpolat,Pınar Uysal,Funda Çetin,Erkan Birgören,Betül Yağsağan,Beril Köse,Özlem Yücel,Mert Meriçli,Hale Çalap,Özlem Taşağal Yakıcı","Murat Saraçoğlu,Günay Günaydın","Ece Uslu,Yavuz Bingöl,Özlem Conker,Mesut Akusta,Ogün Kaptanoğlu,Hilal Altınbilek,Şerif Sezer",Fırat Yükselir,4.0,125,Şükrü Avşar,"Halfeti,,,Şanlıurfa",?,130.0,Avşar Film,FOX,?,Stereo,29 Mart 2013 - 10 Haziran 2016,2013.0,0,0,0,0,Sona erdi
632,"https://tr.wikipedia.org//wiki/Ka%C3%A7ak_(dizi,_2013)",Kaçak,"Polisiye,Aksiyon",Uyarlama Değil,Zülküf Yücel,"Volkan Kocatürk,Serkan Birinci","Gürkan Uygun,Hasan Küçükçetin,İnanç Konukçu,Berk Hakman,Mustafa Avkıran,Begüm Birgören,Burak Deniz,Metin Coşkun,Yosi Mizrahi,Haluk Bilginer,Yağmur Tanrısevsin,ve,diğerleri",?,2.0,52,Ali Gündoğdu,"İstanbul,Sivas",?,100.0,Süreç Film,atv,?,Stereo,24 Eylül 2013 - 3 Şubat 2015,2013.0,0,0,0,0,Sona erdi
633,https://tr.wikipedia.org//wiki/%C4%B0ntikam_(dizi),İntikam,"Aksiyon,Dram",Uyarlama Değil,"Berkun Oya,Nuran Evren Şit,","Mesude Eraslan,Çağrı Vila Lostuvalı,","Beren Saat,Nejat İşler,Yiğit Özşener,Mert Fırat",?,2.0,44,"In D House,Disney","İstanbul,Kanlıca",?,90.0,?,Kanal D,?,Stereo,3 Ocak 2013 - 20 Şubat 2014,2013.0,0,0,0,0,Sona erdi
634,https://tr.wikipedia.org//wiki/%C4%B0nad%C4%B1na_Ya%C5%9Famak_(dizi),İnadına Yaşamak,"Dram,Romantik",Uyarlama Değil,"Serdar Oğuz,Gökhan Zincir",Serdar Akar,"Sanem Çelik,Oktay Kaynarca,Murat Ünalmış",?,1.0,6,"Ali Gündoğdu,İnci Gündoğdu","İstanbul,Kapadokya,,,Nevşehir,Kıbrıs",Selahattin Sancaklı,110.0,Süreç Film,Kanal D,?,Stereo,"28 Kasım 2013,(,2013-11-28,),-,9 Ocak 2014,(,2014-01-09,)",2013.0,0,0,0,0,Sona erdi
635,https://tr.wikipedia.org//wiki/H%C4%B1yanet_Sarmal%C4%B1,Hıyanet Sarmalı,"Dram,Aksiyon",Uyarlama Değil,"Ahmet Tezcan,Serkan Birlik",Taner Tunç,"Ali Başar,Emre Taşkıran,Cem Uçan",Tamer Çıray,1.0,35,Mustafa Kartal,Ankara,Recep Sivri,100.0,Ser Film,Samanyolu TV,?,Stereo,23 Ekim 2013 - 25 Haziran 2014,2013.0,0,0,0,0,Sona erdi
636,https://tr.wikipedia.org//wiki/Her_%C5%9Eey_Yolunda_(dizi),Her Şey Yolunda,"Polisiye,Komedi",Uyarlama Değil,Caner Güler,Ömer Uğur,"İpek Tuzcuoğlu,Bülent Alkış,Aslıhan Güner,Burçin Abdullah,Bora Akkaş,Gökhan Alkan,Aykut Taşkın,Berk Atan,Arzu Oruç,Barış Çelikkol,Emre Büyükpınar,Ferzan Hekimoğlu,Melisa Toros,Cezmi Baskın,Murat Akkoyunlu,Tuğçe Kurşunluoğlu",?,1.0,23,Hayri Aslan,İstanbul,?,100.0,Limon Film,Show TV,?,Stereo,9 Nisan 2013 - 29 Eylül 2013,2013.0,0,0,0,0,Sona erdi.
637,https://tr.wikipedia.org//wiki/G%C3%BCzel_%C3%87irkin,Güzel Çirkin,"Polisiye,Aksiyon,Komedi",Uyarlama Değil,Rüya İşçileri,Kemal Uzun,"Naz Elmas,Ali Sunal,Cahit Gök,Mihriban Er,Ali İpin,Nazan Diper,Mehmet Çevik,Pamir Pekin,Gözde Türkpençe,Kamil Güler",?,1.0,13,İlker İnanoğlu,İstanbul,İlkay Işık,90.0,Erler Film,Kanal D,?,Stereo,1 Temmuz 2013 - 23 Eylül 2013,2013.0,0,0,0,0,Sona erdi
638,https://tr.wikipedia.org//wiki/G%C3%BCld%C3%BCr_G%C3%BCld%C3%BCr,Güldür Güldür Show,Komedi,Uyarlama Değil,Murat Kepez,Meltem Bozoflu,"Ali Sunal,Alper Kul,Doğa Rutkay,Erdem Yener,Onur Atilla,Mahir İpek,Aylin Kontente,Meltem Yılmazkaya,Uğur Bilgin,Hasibe Eren,Açelya Topaloğlu,Aziz Aslan",?,12.0,355,Necati Akpınar,"Beşiktaş Kültür Merkezi,Bostancı Gösteri Merkezi",?,135.0,BKM,"FOX,Show TV",?,Stereo,27 Şubat 2013 - günümüz,2013.0,0,0,0,0,Devam ediyor
639,https://tr.wikipedia.org//wiki/G%C3%BCne%C5%9Fi_Beklerken_(dizi),Güneşi Beklerken,"Gençlik,Dram",Uyarlama Değil,"Gökhan Horzum,Deniz Dargı,Rüya İşçileri,",Altan Dönmez,"Emre Kınay,Hande Doğandemir,Kerem Bürsin,Yağmur Tanrısevsin,İsmail Ege Şaşmaz,Ebru Aykaç",?,1.0,54,Ayşe E. Durmaz,"İstanbul,Gölyazı,,,Bursa",?,120.0,D Productions,Kanal D,?,Stereo,2 Temmuz 2013 - 27 Temmuz 2014,2013.0,0,0,0,0,Sona erdi
640,?,Görüş Günü Kadınları,Dram,Uyarlama Değil,Özgür Evren Heptürk,Faruk Teber,"İlhan Şeşen,Şenay Gürler,Sinan Tuzcu,Semra Dinçer,Nesrin Cavadzade",?,1.0,10,Mehmet Yiğit Alp,İstanbul,?,90.0,NTC Medya,Diğer,?,?,2013,2013.0,0,0,0,0,Sona erdi
641,https://tr.wikipedia.org//wiki/Merhamet_(dizi),Merhamet,Dram,"Kahperengi,–,Hande Altaylı",Mahinur Ergun,Çağatay Tosun,"Özgü Namal,İbrahim Çelikkol,Mustafa Üstündağ,Burçin Terzioğlu,Yasemin Allen",?,2.0,44,Gül Oğuz,Balıkesir,?,95.0,Most Production,Kanal D,?,Stereo,13 Şubat 2013 - 12 Mart 2014,2013.0,0,0,0,0,Sona erdi
642,https://tr.wikipedia.org//wiki/20_Dakika,20 Dakika,"Dram,Aksiyon",Uyarlama Değil,"Kerem Deren,Pınar Bulut,","Serdar Işık,Ali Bilgin,","Tuba Büyüküstün,İlker Aksum,Fırat Çelik,Bülent Emin Yarar,Müjde Uzman,İpek Bilgin,Ayten Uncuoğlu,Cihat Tamer,Metin Çekmez",Toygar Işıklı,1.0,25,Kerem Çatay,İstanbul,?,90.0,Ay Yapım,Star TV,?,Stereo,1 Ocak 2013 - 27 Haziran 2013,2013.0,0,0,0,0,Sona erdi
643,"https://tr.wikipedia.org//wiki/%C3%87ocuklar_Duymas%C4%B1n_(dizi,_2013)",Çocuklar Duymasın,"Komedi,Aile",Uyarlama Değil,Birol Güven,Bora Tekay,"Tamer Karadağlı,Pınar Altuğ,Furkan Kızılay,Zeyno Günenç,Volkan Severcan,Bengisu Özenel","Burcu Güven,Aydın Sarman,Furkan Kızılay",1.0,160,Birol Güven,İstanbul,Altuğ Kasapbaşoğlu,120.0,?,"FOX,360 TV",?,Stereo,2 Eylül 2013 - 30 Temmuz 2014,2013.0,0,0,0,0,Sona erdi
644,?,Asayiş Berkkemal,"Aksiyon,Komedi",Uyarlama Değil,?,Mustafa Yaşar,"Mehmet Aslan,Yıldırım Beyazıt,Yıldız Asyalı,Ergün Demir,Esra Sönmezer",?,1.0,4,?,İstanbul,?,135.0,M Yapım,FOX,?,?,13 Ocak 2014,2014.0,0,0,0,0,Sona erdi
645,https://tr.wikipedia.org//wiki/Kocam%C4%B1n_Ailesi,Kocamın Ailesi,"Aile,Komedi,Dram",Uyarlama Değil,"Nuray Uslu,Verda Pars,Şeyda Delibaşı",Kemal Uzun,"Gökhan Alkan,Yeliz Kuvancı,Selen Seyven",?,2.0,57,Banu Akdeniz,İstanbul,?,135.0,Mia Yapım,FOX,?,Stereo,3 Temmuz 2014 - 11 Kasım 2015,2014.0,0,0,0,0,Sona erdi
646,https://tr.wikipedia.org//wiki/Kurt_Seyit_ve_%C5%9Eura_(dizi),Kurt Seyit ve Şura,"Dram,Tarihî",Uyarlama Değil,"Ece Yörenç,Melek Gençoğlu,Murat Uyurkulak,Aylin Alıveren",Hilal Saral,"Kıvanç Tatlıtuğ,Farah Zeynep Abdullah,Birkan Sokullu,Fahriye Evcen,Ushan Çakır,Elçin Sangu",Toygar Işıklı,2.0,21,Kerem Çatay,"İstanbul,[1],Sankt-Peterburg,,,Rusya,[2],Ukrayna",?,90.0,Ay Yapım,Star TV,?,Stereo,4 Mart 2014 - 20 Kasım 2014,2014.0,0,0,0,0,Sona erdi
647,"https://tr.wikipedia.org//wiki/K%C3%BC%C3%A7%C3%BCk_A%C4%9Fa_(dizi,_2014)",Küçük Ağa,"Aile,Komedi",Uyarlama Değil,"Ahmet Yurdakul,Sinan Yurdakul,Ozan Yurdakul","Aysun Akyüz,Erol Özlevi","Birce Akalay,Emir Berke Zincidi,Sarp Levendoğlu,Zeki Alasya",?,2.0,50,Türker İnanoğlu,"İstanbul,Şanlıurfa,Muğla",Barış Işık,100.0,Erler Film,Kanal D,?,Stereo,"28 Ocak 2014,(,2014-01-28,),-,17 Mart 2015,(,2015-03-17,)",2014.0,0,0,0,0,Sona erdi
648,?,Mihrap Yerinde,Komedi,Uyarlama Değil,Nisan Hakan Özkan,?,"Yasemin Yalçın,Zafer Algöz,Kadir Çöpdemir,Melis Babadağ,Sermin Hürmeniç",?,1.0,3,?,İstanbul,?,70.0,?,Diğer,?,?,2014,2014.0,0,0,0,0,Sona erdi
649,?,Ne Diyoosun,"Komedi,Aile",Uyarlama Değil,Murat Boyacıoğlu,Kerem Çakıroğlu,"İlker Aksum,Ayçin İnci,Bülent Seyran,Mehmet Ali Kaptanlar,Dilara Gönder",?,1.0,4,Hayri Aslan,İstanbul,?,100.0,?,Diğer,?,?,2014,2014.0,0,0,0,0,Sona erdi
650,https://tr.wikipedia.org//wiki/Not_Defteri_(dizi),Not Defteri,Gençlik,Ölü Ozanlar Derneği,"Alphan Dikmen,Başak Angigün",Ilgaz Giritlioğlu,"Fatih Al,Ebru Özkan,Ekin Mert Daymaz,Tarık Özcan Ündüz,Beste Kökdemir",Harems,1.0,13,Şükrü Avşar,İstanbul,?,100.0,Avşar Film,FOX,?,Stereo,"26 Mart 2014,(,2014-03-26,),-,25 Haziran 2014,(,2014-06-25,)",2014.0,0,0,0,0,"Yayından kaldırıldı,[1]"
651,https://tr.wikipedia.org//wiki/O_Hayat_Benim,O Hayat Benim,"Aşk,Dram",Uyarlama Değil,"Gül Abus Semerci,Yelda Eroğlu,Esin Gök,Ali Ercivan,Ahmet Saatçioğlu,Mert Meriçli,Özer Çetinel","Merve Girgin,Yıldız Hülya Bilban,Hamdi Alkan,Sadullah Şentürk","Ezgi Asaroğlu,Keremcem,Ceren Moray",?,4.0,131,"Yaşar İrvül,Efe İrvül",İstanbul,?,170.0,Pastel Film,FOX,?,Stereo,16 Şubat 2014 - 2 Mayıs 2017,2014.0,0,0,0,0,Sona erdi
652,?,Otel Divane,Komedi,Uyarlama Değil,Enver Sülük,Kartal Çidamlı,"Emre Altuğ,Cem Kılıç,Nefise Karatay,Burak Alkaş,Volkan Severcan",?,1.0,4,?,İstanbul,?,130.0,?,Diğer,?,?,2014,2014.0,0,0,0,0,Sona erdi
653,https://tr.wikipedia.org//wiki/Parampar%C3%A7a_(dizi),Paramparça,"Aile,Dram",Uyarlama Değil,Yıldız Tunç,"Cevdet Mercan,Altan Dönmez,","Nurgül Yeşilçay,Erkan Petekkaya,Ebru Özkan,Barış Falay","Ayşe Önder,Ümit Önder,Mayki Murat Başaran",3.0,97,"Gökhan Tatarer,H. Hakan Eren","İstanbul,Bolu,[1]",?,130.0,Endomel Shine Turkey,Star TV,?,Stereo,1 Aralık 2014 - 27 Mart 2017,2014.0,0,0,0,0,Sona erdi
654,?,Paşa Gönlüm,"Aile,Aksiyon,Komedi",Uyarlama Değil,"Ayşe Durmaz,Ekin Atalar,Gökhan Horzum,Muharrem Buhara",Hamdi Alkan,"Sema Keçik,Tarık Papuççuoğlu,Kerem Atabeyoğlu,Derya Alabora,İsmail Filiz",?,1.0,3,?,İstanbul,?,120.0,?,Diğer,?,?,24 Nisan 2014,2014.0,0,0,0,0,Sona erdi
655,https://tr.wikipedia.org//wiki/Reaksiyon_(dizi),Reaksiyon,"Aksiyon,Dram",Uyarlama Değil,"Ozan Aksungur,Emre Özdür",Onur Tan,"Erdal Beşikçioğlu,İbrahim Çelikkol,Nehir Erdoğan,Selen Soyder,Yurdaer Okur,İsmail Demirci",?,1.0,13,"Ozan Aksungur,Emre Özdür,Başar Başaran",İstanbul,Alper Derli,120.0,Reaksiyon Film,Star TV,?,Stereo,15 Eylül 2014 - 18 Aralık 2014,2014.0,0,1,1,0,Sona erdi
656,https://tr.wikipedia.org//wiki/Ruhumun_Aynas%C4%B1,Ruhumun Aynası,"Komedi,Aile,Romantik",Uyarlama Değil,?,Bülent İşbilen,"Tuba Ünsal,Filiz Ahmet,Özgürcan Çevik,Engin Alkan,Suzan Aksoy,Murat Akkoyunlu,Barış Yalçın,Bora Akkaş,Ayşen Gruda,Aliye Uzunatağan,Rıza Akın,Haktan Pak,Mihrace Yekenkülüğ,Alpay Şayhan,Funda Güray,Belit Özükan",?,1.0,7,"Müge Turalı,ve,Mehmet N. Karaca",İstanbul,Bülent Özer,120.0,Bando Yapım,FOX,?,Stereo,8 Temmuz 2014 - 19 Ağustos 2014,2014.0,0,1,1,1,Sona erdi
657,?,Sil Baştan,Komedi,Uyarlama Değil,"Ayhan Sonyürek,Nilgün Öneş,Pınar Ordu,Neşe Cehiz,Cüneyt Bolak,Bilal Babaoğlu",Gül Oğuz,"Özlem Tekin,Yaman Tarcan,Suna Keskin,Engin Altan Düzyatan,Ege Aydan",?,1.0,9,Gül Oğuz,İstanbul,?,120.0,?,Star TV,?,?,20 Eylül 2014,2014.0,0,0,0,0,Sona erdi
658,https://tr.wikipedia.org//wiki/Sungurlar,Sungurlar,"Dram,Aksiyon",Uyarlama Değil,Samim Utku,Engin Koç,"Mert Kılıç,Bora Karakul,Dilara Büyükbayraktar,Merve Anlağan,Mehmet Küçük,Okan Kemal Özkan",Edip Emre,2.0,39,Salih Asan,"Konya,Eskişehir,Bilecik,Kütahya,[1]",?,120.0,?,Samanyolu TV,?,Stereo,25 Ekim 2014 - 14 Kasım 2015,2014.0,0,0,0,0,Yayından kaldırıldı
659,https://tr.wikipedia.org//wiki/%C5%9Eeref_Meselesi,Şeref Meselesi,Dram,Uyarlama Değil,"Berkun Oya,Nuran Evren Şit",Altan Dönmez,"Kerem Bürsin,Şükrü Özyıldız","Salvatore Riccardi,Yıldıray Gürgen",1.0,26,Elif Ayşe Durmaz,"Ayvalık,,,Balıkesir,İstanbul",?,120.0,D Productions,Kanal D,?,Stereo,23 Kasım 2014 - 17 Mayıs 2015,2014.0,0,0,0,0,Sona erdi
660,https://tr.wikipedia.org//wiki/%C5%9Eimdi_Onlar_D%C3%BC%C5%9F%C3%BCns%C3%BCn,Şimdi Onlar Düşünsün,Komedi,Uyarlama Değil,"Oktay Berber,Ömer Pınar","Süleyman Seçik,Bora Onur","Şafak Sezer,Açalya Samyeli Danoğlu,Gökçe Özyol",Cem Erman,1.0,18,Çağrı Gedikoğlu,"İstanbul,Malatya,(Sadece ilk bölüm)",Vedat Dikmetaş,100.0,Medyalab Yapım,TRT 1,?,Stereo,26 Ekim 2014 - 23 Şubat 2015,2014.0,0,0,0,0,Sona erdi
661,https://tr.wikipedia.org//wiki/Ulan_%C4%B0stanbul,Ulan İstanbul,"Aksiyon,Komedi,Aşk",Uyarlama Değil,Uğraş Güneş,Murat Onbul,"Uğur Polat,Şebnem Bozoklu,Erkan Kolçak Köstendil,Kaan Yıldırım,Sevtap Özaltun,Salih Bademci",?,1.0,39,Elif Ayşe Durmaz,İstanbul,?,115.0,D Productions,Kanal D,?,Stereo,23 Haziran 2014 - 23 Mart 2015,2014.0,1,1,1,0,Sona erdi
662,?,Emanet,"Romantik,Dram,Aile",Uyarlama Değil,"Sergin Akyaz,Sinan Tuzcu","Nisan Akman,Nihat Durak","Mehmet Akif Alakurt,Özlem Yılmaz,Engin Şenkan,Semra Dinçer,Nergis Çorakçı","Mehmet  Andiçen,Barış Aryay",1.0,13,"Faruk Turgut,Ahsen Tüzün",İstanbul,"Cihat Parlak,Deniz Yüce",90.0,Gold Yapım,FOX,?,?,2014,2014.0,0,0,0,0,Sona erdi
663,?,Zeyrek ile Çeyrek,Dram,Uyarlama Değil,?,?,"Kemal Zeydan,Serhan Ernak,İsmail Hacıoğlu,Hakan Bilgin,Mine Teber",?,1.0,5,?,İstanbul,?,60.0,?,Diğer,?,?,2014,2014.0,0,0,0,0,Sona erdi
664,?,Ağlatan Dans,Dram,Uyarlama Değil,Murat Gürvardar,Hakan Kurşun,"Öykü Çelik,Kıvanç Kasabalı,Arsen Gürzap,Levent Tülek,Ayten Uncuoğlu",?,1.0,5,Yasemin Nak,İstanbul,?,100.0,?,Show TV,?,?,2014,2014.0,0,0,0,0,Sona erdi
665,https://tr.wikipedia.org//wiki/Al%C4%B1n_Yaz%C4%B1m,Alın Yazım,"Dram,Gençlik",Uyarlama Değil,"Nebahat Küçükazay,Necati Küçükazay,Melike Yılman,","Irmak Çengel,Atilla Cengiz","Duygu Keser,Ozan Dağgez,Yeşim Gül,Orhan Aydın,Deniz Durmaz,Ayberk Aladar","Cem Tuncer,Nail Yurtsever",2.0,240,Nilgün Sağyaşar,İstanbul,?,60.0,Düş Gezginleri Film,"Kanal D,TV 2",?,Stereo,1 Eylül 2014 - 16 Ekim 2015,2014.0,0,0,0,0,Yayından kaldırıldı
666,?,Analı Oğullu /Anasının Oğlu,"Aile,Komedi",Uyarlama Değil,Sermiyan Midyat,Sibel Kocataş,"Sermiyan Midyat,Melisa Sözen,Sera Tokdemir,Murat Başoğlu,Devrim Yakut",?,1.0,4,Necati Akpınar,İstanbul,?,120.0,BKM,Show TV,?,?,29 Nisan 2014,2014.0,0,0,0,0,Sona erdi
667,https://tr.wikipedia.org//wiki/Ankara%27n%C4%B1n_Dikmen%27i,Ankara'nın Dikmen'i,Komedi,Uyarlama Değil,Gani Müjde,Osman Taşcı,"Bülent Emrah Parlak,Burak Kut,Gözde Kansu,Nurseli İdiz",?,2.0,25,Gani Müjde,İstanbul,Yon Thomas,120.0,Tükenmezkalem Film,"Kanal D,atv",?,Stereo,12 Mart 2014 - 31 Aralık 2014,2014.0,0,0,0,0,Yayından kaldırıldı
668,https://tr.wikipedia.org//wiki/Kiraz_Mevsimi_(dizi),Kiraz Mevsimi,"Aşk,Gençlik,Komedi",Uyarlama Değil,?,"Filiz Gülmez Pakman,Eda Teksöz","Özge Gürel,Serkan Çayoğlu,Dağhan Külegeç,Nilperi Şahinkaya","Volkan Akmehmet,İnanç Şanver",2.0,59,Ali Gündoğdu,"İstanbul,İtalya",?,90.0,Süreç Film,"FOX,teve2",?,Stereo,4 Temmuz 2014 - 28 Kasım 2015,2014.0,1,0,1,0,Sona erdi
669,https://tr.wikipedia.org//wiki/Zeytin_Tepesi,Zeytin Tepesi,"Dram,Gerilim,Aşk",Tuscan Passion,"Gülnaz Yöş Saraçoğlu,Güneş Saraçoğlu",Barış Yöş,"Aslıhan Gürbüz,Tayanç Ayaydın",?,1.0,7,?,"Ayvalık,,,Cunda,,,Balıkesir",?,100.0,MF Yapım,Kanal D,?,Stereo,5 Şubat 2014 - 2 Nisan 2014,2014.0,0,0,0,0,Sona erdi
670,https://tr.wikipedia.org//wiki/Yetim_G%C3%B6n%C3%BCller,Yetim Gönüller,"Dram,Aşk",Uyarlama Değil,Özlem Gürsoy,Yıldız Aşanboğa,"Yağmur Ün,Gürkan Günal",Günay Uysal,1.0,16,Sevim Gündoğdu Çalgan,İstanbul,İbrahim Beykoç,100.0,Ser Film,Samanyolu TV,?,Stereo,"8 Ekim 2014,(,2014-10-08,),-,21 Ocak 2015,(,2015-01-21,)",2014.0,0,0,0,0,Sona erdi
